lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
18,0,218.4287473791438,3,28,4,1,1,0,5,0
41,1,207.9,8,12,4,2,0,0,5,0
189,0,109.98339631417898,6,21,3,4,1,0,5,0
260,0,69.97930676893431,11,21,3,1,1,0,0,0
290,0,67.38010297263496,12,25,4,5,3,3,0,0
118,0,103.73013047942538,4,28,4,3,1,0,3,0
14,0,208.95533228951288,8,13,4,1,0,0,4,0
103,0,115.26413928249667,4,18,3,1,0,0,0,0
87,0,105.80403598569542,3,24,4,3,0,0,0,0
3,0,168.43873179238548,8,12,4,1,0,0,2,0
52,0,133.1655649417926,6,8,4,2,0,0,0,0
35,0,71.1,3,7,4,4,1,3,0,0
51,0,63.75,3,9,4,5,1,3,0,0
169,1,108.90904544452779,10,2,4,3,0,0,0,0
115,0,131.4,8,23,4,4,1,0,3,0
160,0,90.68466549113782,4,26,3,3,1,0,0,0
90,0,116.57396004120216,5,20,4,1,1,2,0,0
38,0,75.69665502351742,2,22,3,1,0,0,0,0
21,1,120.03829656089223,8,27,4,2,0,1,0,0
26,0,113.8036546467722,4,14,4,2,0,2,0,0
81,0,73.89119041575002,4,3,4,2,2,3,0,0
93,0,109.39024163413781,6,18,4,0,1,0,0,0
85,0,56.11306470196041,2,5,4,1,1,0,0,0
39,0,103.07202198421459,5,27,4,3,1,3,0,0
46,1,124.1,3,18,4,2,2,0,3,0
99,0,131.87594744982547,5,24,4,2,0,0,1,0
275,0,95.47326351154736,9,21,3,3,0,0,0,0
4,0,73.05167155241578,7,14,3,1,1,0,0,0
70,0,154.23559610992018,5,2,4,1,0,0,3,0
78,0,87.65903150043798,3,4,4,1,0,0,2,0
118,0,95.84824174123496,6,26,4,4,1,0,0,0
17,0,151.70385228885607,5,30,4,2,0,0,0,0
67,0,137.12651314538746,4,8,4,1,1,0,2,0
109,1,76.5,8,21,4,1,0,0,0,0
276,0,81.26958324014483,11,27,4,4,1,0,0,0
74,0,128.54322156712357,7,8,4,1,0,0,3,0
35,0,150.7178410430403,4,3,4,0,2,0,0,0
49,0,162.3953790916153,9,30,4,3,1,1,3,0
26,0,130.12002162486084,5,12,4,2,1,0,3,0
88,0,165.7877213189267,10,5,4,1,1,0,0,0
161,0,105.43306081578574,7,1,3,2,1,0,0,0
50,0,126.30622727997228,3,21,4,2,0,0,0,0
144,1,90.94518836306996,6,26,4,3,1,0,0,0
96,0,96.09341128258046,8,11,3,1,0,2,0,0
16,0,112.0,11,2,4,1,0,0,0,0
94,0,178.86861069781295,6,27,4,3,0,0,4,0
2,0,132.55237612733447,8,3,4,1,0,1,0,0
75,0,76.5,7,7,4,5,2,0,0,0
111,0,150.3,8,21,4,2,0,0,3,0
232,0,158.95,8,22,4,3,1,0,5,0
12,0,126.0,4,7,4,2,0,0,3,0
100,1,210.99936661351543,5,15,4,0,1,1,3,0
111,0,78.01716961074571,4,9,4,3,2,1,0,0
93,0,151.68606945227813,8,15,4,2,1,0,0,0
34,0,149.4,8,25,4,1,0,0,3,0
38,0,140.05347011917132,3,27,4,1,1,0,3,0
138,0,88.40604628910775,11,15,4,2,0,0,0,0
104,0,75.44665829209508,4,15,4,2,1,3,0,0
271,0,98.11931524022839,9,30,4,2,1,1,0,0
13,0,89.0,4,17,4,1,1,3,0,0
0,0,91.25462898640708,2,25,3,1,0,0,0,0
7,1,188.61474187958498,7,8,4,1,0,0,0,0
308,1,78.3,11,23,4,3,0,0,0,0
3,0,98.52520933502765,9,26,3,0,1,0,0,0
64,1,148.51534957054182,8,28,4,3,1,0,0,0
36,0,115.28710365993696,5,25,4,1,1,0,0,0
133,0,119.18504815178181,8,3,4,1,1,2,0,0
193,0,92.40618389277623,10,1,4,1,0,1,0,0
113,0,126.81767968360155,5,17,4,3,0,2,0,0
264,0,73.83300988781454,12,26,4,3,1,0,0,0
203,0,90.55901187859561,6,29,3,2,1,0,0,0
271,0,110.18743117502243,10,1,4,1,1,0,1,0
62,0,201.99783348090253,6,14,4,1,1,0,5,0
190,0,103.65982196233522,9,27,4,1,2,0,0,0
28,0,122.43617451431437,9,17,4,0,1,3,0,0
209,0,89.96139378654301,8,30,4,4,2,0,0,0
51,0,132.47426081543466,6,6,4,2,1,0,0,0
179,0,85.5,8,25,4,2,0,3,0,0
71,0,119.88640566418931,5,13,3,2,2,0,0,0
84,0,86.6825564657995,4,2,4,2,0,0,0,0
9,1,129.0,6,16,4,2,0,3,0,0
1,0,103.32283397537515,10,16,4,1,0,0,0,0
51,0,97.47178349333586,3,7,4,1,1,0,1,0
99,0,168.3,9,6,4,4,0,0,3,0
160,0,79.48048342373663,9,28,4,1,0,2,0,0
117,0,76.5,7,21,4,0,0,0,0,0
169,1,126.61133181936968,7,16,4,3,1,0,1,0
194,0,102.51673473410034,9,12,4,3,1,0,0,0
120,0,99.45,5,7,4,3,0,0,0,0
7,0,214.34512868715797,5,11,4,5,3,0,5,0
97,0,135.84977278778217,8,9,4,4,2,0,0,0
191,1,119.97405367970637,8,9,4,3,0,0,1,0
85,0,134.1,8,13,4,0,1,0,0,0
22,0,147.86751657571745,6,3,4,2,0,0,1,0
193,0,120.0,6,20,3,2,1,0,0,0
124,0,94.5,7,7,3,1,1,1,0,0
261,0,101.85414101907978,9,13,4,4,0,0,0,0
153,0,186.3,8,17,4,1,0,0,5,0
91,0,135.32468737408547,6,19,4,1,2,0,0,0
133,0,79.2,11,12,4,1,1,3,0,0
144,0,131.1479505258224,8,23,4,3,0,0,2,0
0,0,98.1072451833976,7,6,4,1,0,0,0,0
102,0,118.9408847242955,10,2,4,2,1,0,3,0
61,0,90.78888652902984,7,12,4,3,0,0,0,0
135,0,122.62618335937087,10,21,4,2,0,0,3,0
123,0,107.4950109182095,5,4,4,3,0,0,2,0
65,0,133.12292614437447,4,9,4,2,1,0,3,0
236,1,104.3198515067586,9,24,4,3,0,0,1,0
84,0,93.68478932725124,10,17,4,2,0,0,0,0
148,0,105.79542231611515,6,27,4,4,1,0,0,0
148,0,138.13097519549902,8,16,4,4,2,0,3,0
47,0,66.5648407950154,3,5,4,1,1,3,0,0
228,0,127.78597341045634,10,28,4,2,1,0,3,0
84,0,104.65332181368998,5,26,4,3,0,0,0,0
25,0,118.53648416646284,9,25,4,1,0,0,0,0
169,0,106.0,4,22,3,2,2,1,0,0
51,0,88.33982736377803,3,28,4,2,0,0,0,0
214,1,79.48306433945663,12,27,4,3,0,3,0,0
213,0,124.94685595858583,8,24,3,3,1,0,1,0
94,0,132.83175135585213,8,26,4,2,1,0,2,0
103,0,95.02781332150637,5,4,3,2,0,0,0,0
161,0,124.67743826064185,5,20,4,3,0,0,3,0
20,0,231.18802721261932,8,20,4,2,1,0,5,0
81,1,133.83808403833643,7,8,4,3,1,0,1,0
52,0,96.86449324236958,11,7,4,3,0,0,2,0
61,0,121.46092926794226,6,22,4,3,1,0,0,0
8,0,86.32245487656628,3,4,4,1,1,0,0,0
19,0,67.94727522161564,2,21,2,1,0,0,0,0
102,0,95.09731493867952,6,17,3,1,1,0,0,0
10,0,93.89314087767255,3,24,4,1,0,0,0,0
138,0,68.13539124074511,7,11,3,5,2,0,0,0
199,0,64.77203140577409,10,2,4,2,0,0,0,0
76,0,102.87748821725258,8,18,3,0,1,0,0,0
28,0,97.19264894375829,4,15,4,1,1,1,0,0
184,1,120.33719763217498,7,30,4,1,1,0,1,0
2,1,252.917461458724,8,14,4,0,0,0,3,0
60,0,118.8,4,22,4,2,1,0,3,0
212,0,135.17326431310204,9,20,2,1,0,0,0,0
258,0,89.7599570920975,9,5,3,3,0,0,0,0
160,0,95.77197880343218,7,4,4,2,0,3,0,0
71,0,78.21113067852153,2,16,4,3,0,0,0,0
143,0,100.63631803295377,5,2,4,3,1,0,0,0
63,0,140.11208656279624,5,17,2,2,0,0,0,0
178,0,128.60438287644178,8,24,4,1,0,0,0,0
106,0,136.9640946115522,7,25,4,1,1,0,2,0
92,0,79.70852761811635,4,5,3,2,0,1,0,0
14,0,117.05825864085656,4,12,4,2,0,2,0,0
154,0,104.25694375072538,7,24,4,1,0,0,0,0
15,0,79.48727969439202,8,26,4,2,0,0,0,0
179,0,111.89895011917012,8,30,4,2,0,0,0,0
71,0,126.9,5,8,4,1,0,0,0,0
34,0,159.47275013981294,7,4,4,2,0,0,3,0
28,0,93.26736280859203,8,30,4,3,0,3,0,0
144,0,135.35000074272713,7,23,4,1,1,0,1,0
286,0,0.0,9,16,4,0,0,0,0,0
50,0,100.99722436823446,4,1,4,2,1,0,0,0
116,0,96.05,9,18,4,2,1,1,0,0
184,0,125.1,10,3,4,3,0,0,0,0
233,0,135.8608021349701,9,9,4,3,0,0,1,0
259,0,89.54236812545483,7,5,3,3,0,0,0,0
90,1,65.9552805095171,9,3,4,9,2,0,0,0
159,0,114.85967590890797,8,6,4,1,1,0,0,0
379,0,91.60663304500619,10,25,4,1,1,0,0,0
59,1,69.58026562768288,11,20,4,1,1,0,0,0
49,0,87.78110482085917,4,6,4,2,0,0,2,0
31,0,162.3564834218786,5,19,4,1,0,0,5,0
31,0,82.61204232373159,3,8,4,1,0,0,0,0
66,0,73.50118598310061,2,12,4,1,1,0,0,0
194,0,88.29942871425621,8,16,4,2,0,0,0,0
168,0,91.45940044802013,7,6,4,3,2,0,0,0
103,0,148.5341549963466,8,8,4,2,0,0,3,0
213,0,91.19947927858361,12,29,4,3,2,0,0,0
39,0,71.79821735211311,2,2,4,3,1,1,0,0
82,0,132.3,10,9,4,3,1,0,3,0
180,1,144.21203903754403,10,25,4,3,0,0,4,0
205,0,99.72213689521803,6,6,4,2,1,0,1,0
239,0,91.78429866862353,6,13,4,3,0,0,0,0
28,1,122.25059603134657,9,1,4,1,0,0,0,0
183,1,110.0,9,8,3,3,0,0,0,0
123,0,114.5452205727823,7,8,4,4,0,0,0,0
170,0,202.7454456488196,10,21,4,2,1,0,5,0
183,0,86.62959655523355,9,18,4,3,0,3,0,0
67,0,116.17242580318388,5,12,3,2,0,2,0,0
11,0,139.66592800808885,10,9,4,1,0,3,0,0
157,1,166.6663144758446,7,1,4,2,1,0,3,0
138,0,220.05045178133645,7,4,4,2,0,0,5,0
11,0,90.0,6,14,2,3,0,0,2,0
160,1,114.28796046973446,8,13,3,2,0,0,0,0
63,0,175.48684653786157,7,26,4,2,0,0,4,0
36,0,114.50266145459732,6,26,4,1,2,0,0,0
249,0,70.06269416105141,11,27,4,2,1,1,0,0
67,0,109.60508076622071,4,23,4,1,1,0,0,0
152,1,120.2980846939029,7,10,4,2,1,0,0,0
190,1,91.88763054009905,6,8,4,3,0,0,2,0
8,1,79.15962993325276,6,23,4,1,0,2,0,0
77,1,86.09503021684597,7,15,4,4,0,0,0,0
159,0,72.3760147398297,7,24,4,4,2,0,0,0
71,0,185.84857119272237,4,19,4,1,0,0,4,0
40,1,143.4452767980144,7,27,4,3,2,0,3,0
59,0,78.68395137908489,4,27,4,1,1,3,0,0
86,0,177.01211394410095,8,15,4,0,1,1,0,0
38,0,68.79744519963114,2,21,4,3,1,0,2,0
151,0,198.75730454150673,7,19,4,2,1,0,1,0
197,0,83.45933979549577,7,26,4,1,1,3,0,0
118,0,94.5,5,6,4,2,0,3,0,0
154,0,130.39203088991425,8,16,3,1,0,0,0,0
16,0,114.0,3,5,4,1,0,1,0,0
30,0,156.02238503091036,9,5,4,3,0,0,3,0
80,0,145.0507686237944,6,11,4,1,1,1,1,0
257,0,101.39050619043489,7,1,3,2,0,0,0,0
156,1,120.7,7,6,4,3,0,0,3,0
170,0,95.14501920377953,6,19,4,2,0,0,0,0
173,0,130.0017484188545,7,25,3,2,1,0,0,0
56,0,123.48490066031373,6,29,4,6,2,0,3,0
156,0,112.05998336188982,7,14,3,3,0,0,0,0
6,0,84.54560846442715,2,14,3,1,1,0,0,0
104,0,142.4842600592333,6,9,4,3,0,0,0,0
11,0,76.04796262058505,8,18,2,2,0,0,0,0
138,0,94.84873007944466,8,22,4,1,1,0,0,0
164,1,119.7,5,20,4,2,1,0,0,0
65,0,149.4,9,16,4,1,0,0,3,0
54,0,146.3034170348839,3,28,4,2,1,0,4,0
80,0,64.82563935823431,3,25,3,1,1,0,0,0
289,0,69.75437687127847,8,19,3,3,1,0,0,0
303,0,77.22837777979271,8,19,3,2,1,0,0,0
83,0,129.8130251496847,4,20,4,2,0,0,3,0
65,0,213.2575146814066,6,10,4,5,2,0,5,0
75,0,116.39940568787729,7,17,4,2,0,3,0,0
36,0,134.2475849436322,8,9,4,1,1,0,3,0
114,0,75.0,7,1,3,2,1,0,0,0
192,0,130.8216320263944,8,7,4,4,1,0,1,0
151,0,115.71478719628702,8,4,4,0,1,2,0,0
15,0,63.39021060865048,2,8,4,4,2,3,0,0
17,0,97.0,3,16,4,2,0,3,0,0
36,0,129.63530098103925,6,27,4,2,0,0,3,0
256,0,103.60260580318271,10,16,4,3,2,0,2,0
99,2,210.88813338987612,5,14,4,0,2,1,3,0
44,0,112.25155952226994,10,2,4,0,2,0,0,0
101,0,221.8981123543268,10,23,3,4,2,0,4,0
7,0,101.0525399170738,4,24,4,0,1,0,0,0
49,0,113.37379308523583,4,4,4,2,0,0,2,0
252,0,73.95,12,28,4,2,1,2,0,0
38,0,120.49068287431358,4,20,4,3,0,0,2,0
79,0,75.45248709471277,5,2,4,3,0,1,0,0
89,0,126.9,5,7,4,1,0,0,0,0
79,0,76.5211771698606,3,2,4,1,1,2,0,0
399,0,108.17577138385957,9,24,3,0,1,1,0,0
25,0,151.50139647859532,10,23,4,0,1,0,1,0
173,0,213.03513431221361,10,28,4,2,2,0,5,0
156,0,108.17680462920569,7,5,4,3,0,0,0,0
30,0,112.26789550928892,5,2,4,1,1,2,0,0
104,0,109.93602193968665,10,11,3,2,0,0,0,0
170,0,113.70429285328481,7,30,4,2,2,0,0,0
33,0,70.78213763079609,10,6,3,3,1,0,2,0
105,0,123.41806684744347,7,4,4,3,1,0,0,0
160,0,97.75,7,6,4,4,0,3,0,0
44,0,96.35036917633653,11,19,4,1,1,0,0,0
164,0,130.01989765281007,9,2,3,3,0,0,3,0
3,0,82.51129333876415,8,17,2,2,0,0,0,0
4,0,141.92032146196067,6,20,4,2,1,0,1,0
196,0,89.88392040512787,10,17,4,2,1,0,0,0
2,0,75.0,5,9,2,1,0,0,1,0
195,0,137.87979962517306,8,5,4,1,1,0,0,0
259,0,73.95,12,26,4,2,1,0,0,0
103,0,115.0855460431774,4,18,4,1,0,0,0,0
28,0,124.27114783150431,6,20,4,1,0,0,3,0
228,0,88.86820812569752,8,7,4,1,0,1,0,0
167,0,99.45,8,7,4,2,1,0,0,0
125,0,89.97116295766806,3,28,3,3,0,0,0,0
69,0,111.45837898242712,5,28,4,2,0,0,0,0
46,0,74.8,11,22,4,4,2,3,0,0
121,0,49.6914663813286,8,27,3,3,2,1,0,0
178,1,112.5,7,26,4,2,0,0,0,0
33,0,219.4973579347158,8,18,4,2,2,0,3,0
234,1,102.75916002797818,9,12,4,3,0,0,0,0
24,0,97.12705904020191,10,25,4,2,2,0,2,0
102,0,93.51962061256894,7,3,3,3,0,2,0,0
161,0,76.01657885400924,7,27,4,2,1,0,0,0
179,0,84.23538907630012,8,26,4,2,0,1,0,0
109,0,158.77920546335847,9,28,4,1,1,0,4,0
207,0,79.46349335037578,8,13,4,5,2,1,1,0
28,1,114.42707480126394,9,30,4,3,1,0,0,0
176,0,112.30390576113497,8,31,4,3,0,0,0,0
81,1,77.37158504608384,8,26,4,1,1,0,0,0
3,0,85.01547883179316,2,12,4,2,0,0,0,0
169,1,130.05,8,11,4,2,2,0,2,0
159,1,119.85,5,26,4,3,0,0,0,0
2,0,61.795353895215754,4,27,3,1,1,0,0,0
26,0,100.8680890297304,5,23,4,1,0,0,0,0
145,0,116.1180965452473,6,4,4,4,0,0,3,0
156,0,121.65977824143359,7,25,4,2,1,0,0,0
44,0,208.0291482767383,9,15,4,3,0,0,5,0
16,0,153.83702025995305,8,17,4,2,1,0,0,0
40,0,75.59249448388422,9,18,3,2,1,0,0,0
10,0,234.0937086581132,9,6,4,3,1,0,5,0
29,0,108.38690458953701,5,13,4,3,0,0,2,0
92,1,90.15653440708373,10,30,4,2,1,0,0,0
157,1,217.6,8,19,4,3,2,1,5,0
25,0,220.81651710935412,5,18,4,1,0,0,5,0
124,0,94.08838949967082,8,7,4,1,2,1,0,0
180,2,99.99084198061173,9,28,3,1,0,0,0,0
151,0,132.14938922894027,7,14,4,6,2,0,2,0
199,1,187.56984626286325,8,23,4,3,0,1,3,0
3,0,79.17269222804474,8,17,2,5,2,0,0,0
7,0,257.5463600583491,7,24,4,1,1,0,5,0
64,0,134.15174901751743,9,5,4,3,0,0,3,0
183,1,104.36017873882092,7,14,4,1,0,1,1,0
29,0,156.09386761198746,5,18,4,1,0,0,3,0
153,0,139.28978273520693,7,25,4,2,0,0,3,0
86,0,83.70609252917592,4,5,4,3,0,0,0,0
89,0,98.48805527498651,5,9,4,3,0,0,1,0
4,0,144.38635877064087,4,1,4,1,0,0,3,0
86,0,176.68757424999976,7,15,4,0,1,1,0,0
120,0,127.00307229780836,6,9,4,1,1,0,0,0
177,0,181.26934773064826,6,8,4,4,1,0,5,0
122,0,139.84096022712563,8,3,4,3,0,0,2,0
117,0,162.28128834552828,8,22,4,2,1,0,3,0
349,0,87.67269758129946,10,4,3,5,1,0,0,0
55,0,79.2,11,11,4,1,0,3,0,0
56,0,157.41547446976153,6,2,4,2,0,0,3,0
74,0,128.14552389430898,7,8,4,1,0,0,3,0
210,0,73.21950306797922,6,30,4,1,0,1,1,0
205,0,90.95,7,22,4,3,2,0,0,0
101,0,101.23377313429867,10,15,4,2,0,0,0,0
218,1,136.36036501129692,8,30,4,2,0,0,2,0
20,0,67.13497903032989,9,12,3,0,0,2,0,0
165,0,89.67509648946726,7,2,4,4,1,2,0,0
62,0,101.47396843353357,8,18,4,1,0,0,1,0
123,0,76.5,7,14,4,4,1,0,0,0
158,1,120.12531286638402,5,26,4,3,0,0,0,0
159,1,94.50941614036249,8,27,4,1,0,0,0,0
112,0,120.5255696923144,6,3,3,2,0,0,1,0
173,2,130.7915047360532,7,23,4,2,2,0,2,0
18,0,65.52397918066093,11,17,2,1,0,0,0,0
4,0,145.03642578753758,5,10,4,3,1,0,2,0
170,0,107.84426555759735,8,18,4,1,0,0,0,0
60,0,85.07320133215265,3,7,4,4,1,0,1,0
76,0,120.3701435339379,9,10,4,0,1,0,0,0
104,1,118.89580172227012,10,3,4,2,1,1,1,0
22,0,115.84709648561152,5,14,4,1,0,1,0,0
30,0,108.35060050767548,4,13,4,3,0,0,1,0
277,0,79.47169055181702,9,5,3,4,1,0,0,0
17,0,83.71304020041775,11,26,4,2,1,0,0,0
162,0,141.04400210013054,9,19,4,2,1,0,2,0
12,1,131.13891560792638,3,2,4,5,0,1,0,0
17,0,139.0,7,22,4,1,0,3,0,0
289,0,166.55288291206043,9,22,4,4,2,0,1,0
5,0,181.38340639608862,6,24,4,1,0,1,1,0
14,0,105.40146998038021,7,20,2,1,0,0,0,0
115,0,99.35493314406851,4,28,4,2,0,0,1,0
205,0,90.83612478576197,6,24,4,1,2,0,0,0
103,0,94.5,7,17,3,1,1,1,0,0
26,0,127.3850106150848,9,5,4,3,1,0,0,0
274,0,90.83754964080168,9,28,4,2,2,0,0,0
308,0,100.99785908065452,5,13,3,2,1,0,0,0
263,0,100.3,9,11,4,3,0,0,0,0
202,1,115.6088744520567,8,15,4,1,0,0,0,0
160,0,138.2386849449013,7,10,4,4,1,0,3,0
54,0,94.5,6,19,4,2,1,1,0,0
128,0,83.01979676845956,7,26,4,1,1,3,0,0
79,0,76.5,5,2,4,1,1,1,0,0
190,1,101.24065288437254,5,4,4,2,2,0,2,0
106,0,137.7,7,23,4,1,1,0,3,0
154,0,114.75,7,21,4,3,2,0,0,0
116,0,105.2955247421914,5,6,4,1,1,0,0,0
24,0,129.0,3,21,4,1,0,3,0,0
47,0,85.41080087403571,3,18,3,1,1,2,0,0
173,0,83.18707975860133,7,5,4,3,1,3,0,0
96,0,184.30496233875806,8,22,4,3,1,0,5,0
7,0,156.0,6,15,4,2,0,0,3,0
113,0,90.38309479224561,10,23,4,2,1,3,0,0
64,0,105.30875928648005,8,15,4,1,2,0,0,0
10,0,104.23734651279993,10,2,3,2,0,0,0,0
134,1,114.80008769787334,10,21,4,3,0,0,3,0
34,0,65.0,7,18,2,1,0,0,0,0
168,0,85.09707634830927,4,22,3,1,1,0,0,0
96,1,89.41294963551873,10,15,4,3,0,0,0,0
148,0,105.2560889434604,8,19,4,1,1,0,0,0
47,0,153.3719167235117,11,7,4,2,1,3,0,0
86,0,121.65835567107183,11,8,4,2,0,0,0,0
205,1,130.31252103463027,9,7,4,3,0,0,0,0
38,0,79.5958555064371,2,26,3,1,0,0,0,0
260,0,71.84609033316151,11,23,3,2,1,0,0,0
21,0,109.81844772881244,4,11,4,3,1,1,0,0
174,1,112.02560317459516,7,25,4,2,0,0,0,0
31,0,168.75809444636502,7,9,4,1,1,0,2,0
144,0,182.83984240035477,10,22,4,6,2,1,3,0
153,0,128.94028358558924,8,2,4,4,1,0,0,0
203,0,90.47750781472676,6,29,3,2,1,0,0,0
86,0,91.38937925210269,9,15,4,1,1,0,0,0
203,0,126.9,9,9,4,1,1,0,0,0
0,0,79.0,2,4,4,0,0,3,0,0
102,0,95.02523441924168,5,2,4,3,0,2,0,0
133,0,174.7465548420893,7,24,4,0,1,0,4,0
163,0,159.3972814304869,9,23,4,1,0,0,3,0
62,0,94.5,4,11,4,1,1,3,0,0
62,0,126.33453210895907,4,15,4,1,1,0,0,0
157,1,147.44183924851328,10,29,4,2,1,0,2,0
43,0,93.33589640962762,11,1,4,6,0,0,0,0
173,0,132.1765083393904,8,15,4,7,2,0,0,0
13,1,129.0,8,22,4,1,0,3,0,0
206,1,129.72673032448617,9,8,4,3,0,0,1,0
155,0,158.75055472838147,9,2,4,3,1,0,0,0
36,0,94.81236690326095,8,29,4,1,1,2,0,0
279,0,176.45229412083134,9,20,4,4,2,0,4,0
97,1,75.67164277010261,10,27,4,1,2,3,0,0
159,0,119.85,5,26,4,2,0,0,0,0
183,0,98.48025302022968,7,4,4,3,0,2,0,0
80,0,186.07237765616404,6,15,4,3,2,0,4,0
173,0,83.80130109204897,9,6,3,3,0,0,0,0
63,0,105.3,7,23,4,4,2,0,0,0
101,0,107.5034039238974,8,4,4,1,2,3,0,0
2,0,99.99487061255655,9,9,3,1,0,0,1,0
33,0,72.4452466397692,3,2,4,3,0,3,0,0
80,0,132.53428344568513,6,21,4,2,2,0,3,0
41,0,150.3,6,7,4,0,0,0,2,0
324,0,102.70929586966102,9,5,4,2,0,0,0,0
90,0,85.5,6,26,4,0,1,3,0,0
78,0,119.1663262064758,10,11,4,1,0,0,2,0
30,0,126.60791237752079,5,15,4,2,1,0,0,0
335,0,89.58757383449743,10,13,3,3,0,0,0,0
38,0,79.17248847722023,2,24,2,1,0,0,0,0
33,0,231.75227165067386,7,4,4,1,0,0,5,0
127,1,132.3,10,11,4,3,0,0,3,0
75,1,79.21657969192569,10,27,4,0,1,3,0,0
53,0,94.5,7,18,4,2,1,3,0,0
17,0,136.70781481453068,4,6,4,3,1,0,3,0
178,0,113.39867716894044,7,24,4,1,0,0,0,0
194,1,150.15819444110807,9,23,4,3,1,0,0,0
181,0,113.80282287290274,8,10,4,3,0,0,0,0
153,0,119.71488735584838,7,5,4,4,1,0,3,0
195,0,100.12322686504106,8,22,4,4,1,0,0,0
9,0,148.07350801548492,5,11,4,5,3,0,3,0
162,0,60.059172601731454,8,17,3,3,0,0,0,0
150,0,102.11937146063768,6,8,4,4,2,0,0,0
162,0,114.97540566147791,8,30,3,2,0,0,3,0
44,0,92.65378023481021,11,19,4,1,1,0,0,0
47,0,126.98802065635364,7,27,4,4,1,0,2,0
142,1,117.72904119671425,7,19,4,3,1,1,0,0
207,0,96.31812027094531,9,22,4,3,2,0,0,0
217,2,121.76123994267522,9,12,4,2,0,0,0,0
13,0,137.61923521073834,4,7,4,2,2,0,0,0
53,0,107.89656394608951,6,8,4,2,2,0,0,0
169,1,111.70479515693319,8,11,3,3,2,0,3,0
36,0,89.9093459336481,4,17,2,1,0,0,0,0
0,0,75.0,5,9,2,1,0,0,1,0
219,0,92.2219596293103,9,6,4,3,0,2,0,0
229,0,82.8793410088405,8,23,4,2,1,0,0,0
163,0,115.57369289756807,7,29,3,2,0,0,3,0
233,0,86.02399316746467,8,4,4,1,0,1,0,0
95,0,129.43002166680313,5,18,4,4,0,1,0,0
47,0,79.2,11,21,4,1,0,3,0,0
167,0,90.90585308245251,7,6,4,4,1,0,0,0
37,0,67.5,2,12,4,1,1,3,0,0
93,0,105.95493675223693,7,14,4,3,0,0,0,0
2,0,86.904418910979,2,9,2,1,0,0,0,0
127,0,128.42624224606774,6,3,4,2,0,0,0,0
9,0,110.50274764304862,6,31,4,2,0,0,0,0
43,0,195.57027183177166,5,13,4,2,1,0,5,0
185,1,118.81298528175475,8,29,4,2,2,0,1,0
192,0,130.88440535690535,7,5,3,3,1,0,1,0
13,0,127.86549196654606,4,16,4,1,1,0,0,0
239,0,86.2568802016801,9,28,4,1,0,3,0,0
6,0,129.18509613194843,9,19,4,1,0,2,0,0
92,0,150.81495374864946,8,19,4,0,1,0,2,0
164,0,115.0,10,16,3,0,1,0,0,0
60,0,200.40270940561877,6,11,4,1,1,0,4,0
155,0,112.0,7,14,3,3,0,0,0,0
189,0,111.18442618706729,10,28,4,2,1,0,1,0
29,0,117.79686986891592,5,21,4,2,1,0,0,0
170,0,63.50969042299684,7,20,4,2,1,3,0,0
241,0,62.17259835918494,9,4,3,2,0,0,0,0
71,0,78.18457719190266,2,18,4,1,0,0,0,0
82,0,129.0557418377264,6,27,4,2,0,0,0,0
164,1,93.66268206667505,8,7,4,4,1,0,0,0
13,0,118.5462581016957,8,7,3,1,0,2,0,0
1,0,148.9701207763871,3,24,4,0,1,0,0,0
65,0,149.4,9,8,4,3,0,0,3,0
19,0,147.95733564715158,9,24,4,1,0,1,0,0
48,0,64.8442785596845,3,11,4,2,2,3,0,0
78,0,125.1,9,10,4,1,0,3,0,0
281,0,126.14240087537168,10,3,4,3,1,0,3,0
125,0,78.56422717407064,10,16,4,3,0,2,0,0
16,0,84.20191267958906,3,3,4,3,0,3,0,0
153,0,90.91939168896384,7,26,4,2,1,0,0,0
22,1,124.0,9,18,4,2,0,0,0,0
26,0,75.96298564258056,11,17,2,3,0,0,0,0
64,0,152.46889521989,8,18,4,1,1,0,0,0
112,0,60.0,2,24,3,5,2,0,0,0
56,0,105.11064927529891,4,10,4,1,0,0,0,0
78,0,125.1,9,10,4,1,0,3,0,0
3,0,98.01832327019885,8,25,2,1,0,0,0,0
190,0,130.08781697407574,8,22,4,3,0,0,0,0
28,0,98.95610046907562,4,17,4,1,2,0,0,0
346,0,80.0,10,4,3,4,1,0,0,0
159,0,106.03394580053285,5,18,4,2,0,0,0,0
106,1,117.74404268819536,3,20,4,1,2,0,1,0
46,0,112.92829329556359,4,10,4,3,2,0,3,0
47,0,112.60749533194736,4,10,4,2,2,0,3,0
288,0,67.0740180512358,12,22,4,4,2,0,0,0
52,0,129.62307921644606,8,11,4,0,1,0,0,0
151,0,106.55191831476007,6,16,4,1,0,0,0,0
152,0,73.20219035388942,5,9,4,2,0,0,0,0
17,0,85.32395830560658,11,26,4,2,1,1,0,0
320,0,115.0,8,18,3,2,0,1,0,0
6,0,99.03883890816842,7,26,3,0,1,0,0,0
15,0,142.9406743272252,7,14,4,2,0,0,1,0
10,0,100.39654599816114,5,27,4,0,1,0,0,0
115,0,60.2602036280639,2,27,3,2,2,0,0,0
